Time,Block,Trial,Scene_from_keyfile,Shapes,Positions,Tracked_x,Tracked_y,Mouse_x,Mouse_y
69010,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2023,847,2029,723
69032,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2007,840,2029,723
69055,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2005,837,2029,723
69078,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2000,872,2029,723
69108,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2016,866,2029,723
69137,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2024,855,2029,723
69165,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2012,873,2029,723
69194,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2023,857,2029,723
69216,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2028,856,2029,723
69240,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2046,870,2029,723
69261,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2059,897,2029,723
69284,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2060,862,2029,723
69305,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2061,886,2029,723
69330,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2066,905,2029,723
69357,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2050,884,2029,723
69378,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2021,891,2029,723
69401,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2030,892,2029,723
69423,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2023,926,2029,723
69449,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2055,876,2029,723
69476,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2060,873,2029,723
69498,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2067,902,2029,723
69521,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2064,913,2029,723
69542,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2083,937,2029,723
69565,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2074,913,2029,723
69589,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2084,901,2029,723
69610,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2087,902,2029,723
69633,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2082,918,2029,723
69655,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2079,886,2029,723
69678,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2071,892,2029,723
69705,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2048,876,2029,723
69728,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2031,892,2029,723
69751,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2018,895,2029,723
69776,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2023,880,2029,723
69799,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2032,865,2029,723
69820,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2015,816,2029,723
69842,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2012,835,2029,723
69863,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2004,819,2029,723
69886,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2030,818,2029,723
69910,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2036,810,2029,723
69933,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2044,817,2029,723
69956,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2039,816,2029,723
69977,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2069,841,2029,723
69998,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2071,839,2029,723
70021,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2076,865,2029,723
70043,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2071,868,2029,723
70064,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2051,880,2029,723
70093,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2055,886,2029,723
70129,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2052,858,2029,723
70166,0,16,37,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(4), np.int64(12)],[[np.int64(2), np.int64(1)], [np.int64(3), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(1), np.int64(3)], [np.int64(2), np.int64(3)], [np.int64(3), np.int64(2)]],2052,811,2029,723
70199,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2043,822,2029,723
70231,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2051,820,2029,723
70262,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2051,816,2029,723
70293,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2040,823,2029,723
70321,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2070,782,2029,723
70347,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2079,779,2029,723
70371,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2070,781,2029,723
70396,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2072,750,2029,723
70418,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2093,782,2029,723
70443,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2082,816,2029,723
70466,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2094,821,2029,723
70489,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2091,802,2029,723
70511,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2075,819,2029,723
70536,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2046,824,2029,723
70565,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2016,807,2029,723
70589,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2045,819,2029,723
70612,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2067,825,2029,723
70635,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2089,865,2029,723
70662,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2070,877,2029,723
70686,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2062,887,2029,723
70709,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2079,881,2029,723
70733,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2064,874,2029,723
70758,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2076,896,2029,723
70780,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2045,892,2029,723
70803,0,17,113,[np.int64(5), np.int64(1), np.int64(7), np.int64(10), np.int64(6), np.int64(9)],[[np.int64(2), np.int64(3)], [np.int64(3), np.int64(3)], [np.int64(1), np.int64(1)], [np.int64(1), np.int64(2)], [np.int64(2), np.int64(1)], [np.int64(3), np.int64(2)]],2033,863,2029,723
